recording_id,original_id,filename,audio_path,label,class_id,split,source_library,source_label,samplerate,channels,date,guntype,caliber,distance,angle,suppressor,window_size,impulse_position
Classroom_Ambiance-SoundBible_uid-gdn6cv,gdn6cv,Classroom_Ambiance-SoundBible_uid-gdn6cv.wav,audio/Classroom_Ambiance-SoundBible_uid-gdn6cv.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Classroom_Ambiance-SoundBible_uid-iq3l57,iq3l57,Classroom_Ambiance-SoundBible_uid-iq3l57.wav,audio/Classroom_Ambiance-SoundBible_uid-iq3l57.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Classroom_Ambiance-SoundBible_uid-jqyb9y,jqyb9y,Classroom_Ambiance-SoundBible_uid-jqyb9y.wav,audio/Classroom_Ambiance-SoundBible_uid-jqyb9y.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Classroom_Ambiance-SoundBible_uid-jysh5m,jysh5m,Classroom_Ambiance-SoundBible_uid-jysh5m.wav,audio/Classroom_Ambiance-SoundBible_uid-jysh5m.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Classroom_Ambiance-SoundBible_uid-ore0tv,ore0tv,Classroom_Ambiance-SoundBible_uid-ore0tv.wav,audio/Classroom_Ambiance-SoundBible_uid-ore0tv.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Classroom_Ambiance-SoundBible_uid-p82vfx,p82vfx,Classroom_Ambiance-SoundBible_uid-p82vfx.wav,audio/Classroom_Ambiance-SoundBible_uid-p82vfx.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Classroom_Ambiance-SoundBible_uid-pzelvg,pzelvg,Classroom_Ambiance-SoundBible_uid-pzelvg.wav,audio/Classroom_Ambiance-SoundBible_uid-pzelvg.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Classroom_Ambiance-SoundBible_uid-su8rm4,su8rm4,Classroom_Ambiance-SoundBible_uid-su8rm4.wav,audio/Classroom_Ambiance-SoundBible_uid-su8rm4.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Classroom_Ambiance-SoundBible_uid-vqytfv,vqytfv,Classroom_Ambiance-SoundBible_uid-vqytfv.wav,audio/Classroom_Ambiance-SoundBible_uid-vqytfv.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Classroom_Ambiance-SoundBible_uid-xv302f,xv302f,Classroom_Ambiance-SoundBible_uid-xv302f.wav,audio/Classroom_Ambiance-SoundBible_uid-xv302f.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Classroom_Ambiance-SoundBible_uid-y6icwf,y6icwf,Classroom_Ambiance-SoundBible_uid-y6icwf.wav,audio/Classroom_Ambiance-SoundBible_uid-y6icwf.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Classroom_Ambiance-SoundBible_uid-ykywwj,ykywwj,Classroom_Ambiance-SoundBible_uid-ykywwj.wav,audio/Classroom_Ambiance-SoundBible_uid-ykywwj.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Close_Door-SoundBible_uid-9hk9y4,9hk9y4,Close_Door-SoundBible_uid-9hk9y4.wav,audio/Close_Door-SoundBible_uid-9hk9y4.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Close_Door-SoundBible_uid-ial4ob,ial4ob,Close_Door-SoundBible_uid-ial4ob.wav,audio/Close_Door-SoundBible_uid-ial4ob.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Close_Door-SoundBible_uid-lz6pl2,lz6pl2,Close_Door-SoundBible_uid-lz6pl2.wav,audio/Close_Door-SoundBible_uid-lz6pl2.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Close Door,,,,,30000,10
Close_Door-SoundBible_uid-xdkfqe,xdkfqe,Close_Door-SoundBible_uid-xdkfqe.wav,audio/Close_Door-SoundBible_uid-xdkfqe.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Close_Vault_Or_Jail_Door-SoundBible_uid-1b3a8u,1b3a8u,Close_Vault_Or_Jail_Door-SoundBible_uid-1b3a8u.wav,audio/Close_Vault_Or_Jail_Door-SoundBible_uid-1b3a8u.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Close_Vault_Or_Jail_Door-SoundBible_uid-bnzxyv,bnzxyv,Close_Vault_Or_Jail_Door-SoundBible_uid-bnzxyv.wav,audio/Close_Vault_Or_Jail_Door-SoundBible_uid-bnzxyv.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Jail door,,,,,30000,10
Close_Vault_Or_Jail_Door-SoundBible_uid-ioohwy,ioohwy,Close_Vault_Or_Jail_Door-SoundBible_uid-ioohwy.wav,audio/Close_Vault_Or_Jail_Door-SoundBible_uid-ioohwy.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Dog_Barking-SoundBible_uid-77rxso,77rxso,Dog_Barking-SoundBible_uid-77rxso.wav,audio/Dog_Barking-SoundBible_uid-77rxso.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Dogs_Barking-SoundBible_uid-06db9u,06db9u,Dogs_Barking-SoundBible_uid-06db9u.wav,audio/Dogs_Barking-SoundBible_uid-06db9u.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Dogs_Barking-SoundBible_uid-0zgu9a,0zgu9a,Dogs_Barking-SoundBible_uid-0zgu9a.wav,audio/Dogs_Barking-SoundBible_uid-0zgu9a.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Dogs_Barking-SoundBible_uid-2ug0pz,2ug0pz,Dogs_Barking-SoundBible_uid-2ug0pz.wav,audio/Dogs_Barking-SoundBible_uid-2ug0pz.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Dogs barking,,,,,30000,10
Dogs_Barking-SoundBible_uid-360xo6,360xo6,Dogs_Barking-SoundBible_uid-360xo6.wav,audio/Dogs_Barking-SoundBible_uid-360xo6.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Dogs barking,,,,,30000,10
Dogs_Barking-SoundBible_uid-3elcfr,3elcfr,Dogs_Barking-SoundBible_uid-3elcfr.wav,audio/Dogs_Barking-SoundBible_uid-3elcfr.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Dogs_Barking-SoundBible_uid-6cuhxo,6cuhxo,Dogs_Barking-SoundBible_uid-6cuhxo.wav,audio/Dogs_Barking-SoundBible_uid-6cuhxo.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Dogs_Barking-SoundBible_uid-79zhgq,79zhgq,Dogs_Barking-SoundBible_uid-79zhgq.wav,audio/Dogs_Barking-SoundBible_uid-79zhgq.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Dogs barking,,,,,30000,10
Dogs_Barking-SoundBible_uid-7p80fn,7p80fn,Dogs_Barking-SoundBible_uid-7p80fn.wav,audio/Dogs_Barking-SoundBible_uid-7p80fn.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Dogs barking,,,,,30000,10
Dogs_Barking-SoundBible_uid-80y6uy,80y6uy,Dogs_Barking-SoundBible_uid-80y6uy.wav,audio/Dogs_Barking-SoundBible_uid-80y6uy.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Dogs barking,,,,,30000,10
Dogs_Barking-SoundBible_uid-89py07,89py07,Dogs_Barking-SoundBible_uid-89py07.wav,audio/Dogs_Barking-SoundBible_uid-89py07.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Dogs barking,,,,,30000,10
Dogs_Barking-SoundBible_uid-9ow2fw,9ow2fw,Dogs_Barking-SoundBible_uid-9ow2fw.wav,audio/Dogs_Barking-SoundBible_uid-9ow2fw.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Dogs_Barking-SoundBible_uid-dyx0yh,dyx0yh,Dogs_Barking-SoundBible_uid-dyx0yh.wav,audio/Dogs_Barking-SoundBible_uid-dyx0yh.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Dogs_Barking-SoundBible_uid-ibcp6w,ibcp6w,Dogs_Barking-SoundBible_uid-ibcp6w.wav,audio/Dogs_Barking-SoundBible_uid-ibcp6w.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Dogs_Barking-SoundBible_uid-juqhjz,juqhjz,Dogs_Barking-SoundBible_uid-juqhjz.wav,audio/Dogs_Barking-SoundBible_uid-juqhjz.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Dogs barking,,,,,30000,10
Dogs_Barking-SoundBible_uid-jwx6oc,jwx6oc,Dogs_Barking-SoundBible_uid-jwx6oc.wav,audio/Dogs_Barking-SoundBible_uid-jwx6oc.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Dogs_Barking-SoundBible_uid-jwxi8x,jwxi8x,Dogs_Barking-SoundBible_uid-jwxi8x.wav,audio/Dogs_Barking-SoundBible_uid-jwxi8x.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Dogs_Barking-SoundBible_uid-n7k6p9,n7k6p9,Dogs_Barking-SoundBible_uid-n7k6p9.wav,audio/Dogs_Barking-SoundBible_uid-n7k6p9.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Dogs_Barking-SoundBible_uid-nzoaru,nzoaru,Dogs_Barking-SoundBible_uid-nzoaru.wav,audio/Dogs_Barking-SoundBible_uid-nzoaru.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Dogs barking,,,,,30000,10
Dogs_Barking-SoundBible_uid-o3hpsc,o3hpsc,Dogs_Barking-SoundBible_uid-o3hpsc.wav,audio/Dogs_Barking-SoundBible_uid-o3hpsc.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Dogs barking,,,,,30000,10
Dogs_Barking-SoundBible_uid-og7e1q,og7e1q,Dogs_Barking-SoundBible_uid-og7e1q.wav,audio/Dogs_Barking-SoundBible_uid-og7e1q.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Dogs barking,,,,,30000,10
Dogs_Barking-SoundBible_uid-pl29dj,pl29dj,Dogs_Barking-SoundBible_uid-pl29dj.wav,audio/Dogs_Barking-SoundBible_uid-pl29dj.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Dogs_Barking-SoundBible_uid-prqla1,prqla1,Dogs_Barking-SoundBible_uid-prqla1.wav,audio/Dogs_Barking-SoundBible_uid-prqla1.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Dogs barking,,,,,30000,10
Dogs_Barking-SoundBible_uid-sats5w,sats5w,Dogs_Barking-SoundBible_uid-sats5w.wav,audio/Dogs_Barking-SoundBible_uid-sats5w.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Dogs_Barking-SoundBible_uid-sfd0pk,sfd0pk,Dogs_Barking-SoundBible_uid-sfd0pk.wav,audio/Dogs_Barking-SoundBible_uid-sfd0pk.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Dogs barking,,,,,30000,10
Dogs_Barking-SoundBible_uid-spcx7j,spcx7j,Dogs_Barking-SoundBible_uid-spcx7j.wav,audio/Dogs_Barking-SoundBible_uid-spcx7j.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Dogs_Barking-SoundBible_uid-tctr15,tctr15,Dogs_Barking-SoundBible_uid-tctr15.wav,audio/Dogs_Barking-SoundBible_uid-tctr15.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Dogs barking,,,,,30000,10
Dogs_Barking-SoundBible_uid-vzwpy8,vzwpy8,Dogs_Barking-SoundBible_uid-vzwpy8.wav,audio/Dogs_Barking-SoundBible_uid-vzwpy8.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Dogs_Barking-SoundBible_uid-xh8zjx,xh8zjx,Dogs_Barking-SoundBible_uid-xh8zjx.wav,audio/Dogs_Barking-SoundBible_uid-xh8zjx.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Dogs barking,,,,,30000,10
Dogs_Barking-SoundBible_uid-zowyrl,zowyrl,Dogs_Barking-SoundBible_uid-zowyrl.wav,audio/Dogs_Barking-SoundBible_uid-zowyrl.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Dogs_Barking-SoundBible_uid-zqh7hs,zqh7hs,Dogs_Barking-SoundBible_uid-zqh7hs.wav,audio/Dogs_Barking-SoundBible_uid-zqh7hs.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Door_Close-SoundBible_uid-bsfxd7,bsfxd7,Door_Close-SoundBible_uid-bsfxd7.wav,audio/Door_Close-SoundBible_uid-bsfxd7.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Doorbell-SoundBible_uid-82zlon,82zlon,Doorbell-SoundBible_uid-82zlon.wav,audio/Doorbell-SoundBible_uid-82zlon.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Doorbell-SoundBible_uid-es14aj,es14aj,Doorbell-SoundBible_uid-es14aj.wav,audio/Doorbell-SoundBible_uid-es14aj.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Doorbell-SoundBible_uid-hu3smh,hu3smh,Doorbell-SoundBible_uid-hu3smh.wav,audio/Doorbell-SoundBible_uid-hu3smh.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
End_of_Game-Mike_Koenig-617089079_uid-1gc3kq,1gc3kq,End_of_Game-Mike_Koenig-617089079_uid-1gc3kq.wav,audio/End_of_Game-Mike_Koenig-617089079_uid-1gc3kq.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
End_of_Game-Mike_Koenig-617089079_uid-21e27w,21e27w,End_of_Game-Mike_Koenig-617089079_uid-21e27w.wav,audio/End_of_Game-Mike_Koenig-617089079_uid-21e27w.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
End_of_Game-Mike_Koenig-617089079_uid-fksa7e,fksa7e,End_of_Game-Mike_Koenig-617089079_uid-fksa7e.wav,audio/End_of_Game-Mike_Koenig-617089079_uid-fksa7e.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
End_of_Game-Mike_Koenig-617089079_uid-fll93l,fll93l,End_of_Game-Mike_Koenig-617089079_uid-fll93l.wav,audio/End_of_Game-Mike_Koenig-617089079_uid-fll93l.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
End_of_Game-Mike_Koenig-617089079_uid-foqzbk,foqzbk,End_of_Game-Mike_Koenig-617089079_uid-foqzbk.wav,audio/End_of_Game-Mike_Koenig-617089079_uid-foqzbk.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
End_of_Game-Mike_Koenig-617089079_uid-tow618,tow618,End_of_Game-Mike_Koenig-617089079_uid-tow618.wav,audio/End_of_Game-Mike_Koenig-617089079_uid-tow618.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
End_of_Game-Mike_Koenig-617089079_uid-ub93e1,ub93e1,End_of_Game-Mike_Koenig-617089079_uid-ub93e1.wav,audio/End_of_Game-Mike_Koenig-617089079_uid-ub93e1.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
End_of_Game-Mike_Koenig-617089079_uid-v2wwmb,v2wwmb,End_of_Game-Mike_Koenig-617089079_uid-v2wwmb.wav,audio/End_of_Game-Mike_Koenig-617089079_uid-v2wwmb.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
End_of_Game-Mike_Koenig-617089079_uid-w07rds,w07rds,End_of_Game-Mike_Koenig-617089079_uid-w07rds.wav,audio/End_of_Game-Mike_Koenig-617089079_uid-w07rds.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
End_of_Game-Mike_Koenig-617089079_uid-ymc7zy,ymc7zy,End_of_Game-Mike_Koenig-617089079_uid-ymc7zy.wav,audio/End_of_Game-Mike_Koenig-617089079_uid-ymc7zy.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Engine_Inside_Car-SoundBible_uid-5dbezn,5dbezn,Engine_Inside_Car-SoundBible_uid-5dbezn.wav,audio/Engine_Inside_Car-SoundBible_uid-5dbezn.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Engine_Inside_Car-SoundBible_uid-7ugvm0,7ugvm0,Engine_Inside_Car-SoundBible_uid-7ugvm0.wav,audio/Engine_Inside_Car-SoundBible_uid-7ugvm0.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Engine_Inside_Car-SoundBible_uid-c82nes,c82nes,Engine_Inside_Car-SoundBible_uid-c82nes.wav,audio/Engine_Inside_Car-SoundBible_uid-c82nes.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Engine_Inside_Car-SoundBible_uid-k3dkr3,k3dkr3,Engine_Inside_Car-SoundBible_uid-k3dkr3.wav,audio/Engine_Inside_Car-SoundBible_uid-k3dkr3.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Engine_Inside_Car-SoundBible_uid-kphaeb,kphaeb,Engine_Inside_Car-SoundBible_uid-kphaeb.wav,audio/Engine_Inside_Car-SoundBible_uid-kphaeb.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Engine inside car,,,,,30000,10
Engine_Inside_Car-SoundBible_uid-nxs82p,nxs82p,Engine_Inside_Car-SoundBible_uid-nxs82p.wav,audio/Engine_Inside_Car-SoundBible_uid-nxs82p.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Engine_Inside_Car-SoundBible_uid-omd0h5,omd0h5,Engine_Inside_Car-SoundBible_uid-omd0h5.wav,audio/Engine_Inside_Car-SoundBible_uid-omd0h5.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Engine_Inside_Car-SoundBible_uid-pzuxz5,pzuxz5,Engine_Inside_Car-SoundBible_uid-pzuxz5.wav,audio/Engine_Inside_Car-SoundBible_uid-pzuxz5.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Engine inside car,,,,,30000,10
Fast_Heel_Walk-Kyanna_Johnson-1646343608_uid-0htqu7,0htqu7,Fast_Heel_Walk-Kyanna_Johnson-1646343608_uid-0htqu7.wav,audio/Fast_Heel_Walk-Kyanna_Johnson-1646343608_uid-0htqu7.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Fast_Heel_Walk-Kyanna_Johnson-1646343608_uid-9q2nn5,9q2nn5,Fast_Heel_Walk-Kyanna_Johnson-1646343608_uid-9q2nn5.wav,audio/Fast_Heel_Walk-Kyanna_Johnson-1646343608_uid-9q2nn5.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Fast_Heel_Walk-Kyanna_Johnson-1646343608_uid-kfy902,kfy902,Fast_Heel_Walk-Kyanna_Johnson-1646343608_uid-kfy902.wav,audio/Fast_Heel_Walk-Kyanna_Johnson-1646343608_uid-kfy902.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Female_Scream-SoundBible_uid-o7148x,o7148x,Female_Scream-SoundBible_uid-o7148x.wav,audio/Female_Scream-SoundBible_uid-o7148x.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Female_Scream-SoundBible_uid-snslsg,snslsg,Female_Scream-SoundBible_uid-snslsg.wav,audio/Female_Scream-SoundBible_uid-snslsg.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Female scream,,,,,30000,10
Fire_Truck_Siren-SoundBible_uid-c00lnm,c00lnm,Fire_Truck_Siren-SoundBible_uid-c00lnm.wav,audio/Fire_Truck_Siren-SoundBible_uid-c00lnm.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Footsteps_SoundBible_uid-7fgddj,7fgddj,Footsteps_SoundBible_uid-7fgddj.wav,audio/Footsteps_SoundBible_uid-7fgddj.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Footsteps_SoundBible_uid-hvf0z6,hvf0z6,Footsteps_SoundBible_uid-hvf0z6.wav,audio/Footsteps_SoundBible_uid-hvf0z6.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Footstep,,,,,30000,10
Footsteps_SoundBible_uid-jzp69l,jzp69l,Footsteps_SoundBible_uid-jzp69l.wav,audio/Footsteps_SoundBible_uid-jzp69l.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Footsteps_SoundBible_uid-ouanxu,ouanxu,Footsteps_SoundBible_uid-ouanxu.wav,audio/Footsteps_SoundBible_uid-ouanxu.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Footstep,,,,,30000,10
Footsteps_SoundBible_uid-qgm67h,qgm67h,Footsteps_SoundBible_uid-qgm67h.wav,audio/Footsteps_SoundBible_uid-qgm67h.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Footstep,,,,,30000,10
Footsteps_SoundBible_uid-t85wos,t85wos,Footsteps_SoundBible_uid-t85wos.wav,audio/Footsteps_SoundBible_uid-t85wos.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Footstep,,,,,30000,10
Footsteps_SoundBible_uid-xbzr9w,xbzr9w,Footsteps_SoundBible_uid-xbzr9w.wav,audio/Footsteps_SoundBible_uid-xbzr9w.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Footsteps_SoundBible_uid-xjk06n,xjk06n,Footsteps_SoundBible_uid-xjk06n.wav,audio/Footsteps_SoundBible_uid-xjk06n.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Footstep,,,,,30000,10
Frying_Pan_Impact-SoundBible_uid-4tjysk,4tjysk,Frying_Pan_Impact-SoundBible_uid-4tjysk.wav,audio/Frying_Pan_Impact-SoundBible_uid-4tjysk.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Frying_Pan_Impact-SoundBible_uid-gy4uv0,gy4uv0,Frying_Pan_Impact-SoundBible_uid-gy4uv0.wav,audio/Frying_Pan_Impact-SoundBible_uid-gy4uv0.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Full_Throttle-SoundBible_uid-13goe3,13goe3,Full_Throttle-SoundBible_uid-13goe3.wav,audio/Full_Throttle-SoundBible_uid-13goe3.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Full_Throttle-SoundBible_uid-dywhw9,dywhw9,Full_Throttle-SoundBible_uid-dywhw9.wav,audio/Full_Throttle-SoundBible_uid-dywhw9.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Hockey_Game Ambiance-SoundBible_uid-mxy25p,mxy25p,Hockey_Game Ambiance-SoundBible_uid-mxy25p.wav,audio/Hockey_Game Ambiance-SoundBible_uid-mxy25p.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Hockey_Game Ambiance-SoundBible_uid-n2vcjy,n2vcjy,Hockey_Game Ambiance-SoundBible_uid-n2vcjy.wav,audio/Hockey_Game Ambiance-SoundBible_uid-n2vcjy.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Hockey_Game Ambiance-SoundBible_uid-oqjbda,oqjbda,Hockey_Game Ambiance-SoundBible_uid-oqjbda.wav,audio/Hockey_Game Ambiance-SoundBible_uid-oqjbda.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Hockey_Game Ambiance-SoundBible_uid-xi7z7i,xi7z7i,Hockey_Game Ambiance-SoundBible_uid-xi7z7i.wav,audio/Hockey_Game Ambiance-SoundBible_uid-xi7z7i.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Hockey_Game Ambiance-SoundBible_uid-xlgm26,xlgm26,Hockey_Game Ambiance-SoundBible_uid-xlgm26.wav,audio/Hockey_Game Ambiance-SoundBible_uid-xlgm26.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Howard_Dean Screaming-SoundBible_uid-houbpy,houbpy,Howard_Dean Screaming-SoundBible_uid-houbpy.wav,audio/Howard_Dean Screaming-SoundBible_uid-houbpy.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Man screaming,,,,,30000,10
